8.733924627304077148e-01,8.751331567764282227e-01,8.585254549980163574e-01,8.735890388488769531e-01,9.281824231147766113e-01,8.765351772308349609e-01,9.452102184295654297e-01,9.469506740570068359e-01,9.303433299064636230e-01,9.454066753387451172e-01,1.000000238418579102e+00,9.483529925346374512e-01,8.900415897369384766e-01,8.917823433876037598e-01,8.751747012138366699e-01,8.902382254600524902e-01,9.448316097259521484e-01,8.931845426559448242e-01,9.237060546875000000e-01,9.254468083381652832e-01,9.088391661643981934e-01,9.239026904106140137e-01,9.784960746765136719e-01,9.268489480018615723e-01,8.805854320526123047e-01,8.823260664939880371e-01,8.657184839248657227e-01,8.807820081710815430e-01,9.353753924369812012e-01,8.837282061576843262e-01,8.839859366416931152e-01,8.857265710830688477e-01,8.691189289093017578e-01,8.841825723648071289e-01,9.387759566307067871e-01,8.871287107467651367e-01
8.758704662322998047e-01,8.761293888092041016e-01,8.566571474075317383e-01,8.876407742500305176e-01,8.765352964401245117e-01,9.281823635101318359e-01,9.476882815361022949e-01,9.479470252990722656e-01,9.284749627113342285e-01,9.594584107398986816e-01,9.483531713485717773e-01,1.000000000000000000e+00,8.925196528434753418e-01,8.927785158157348633e-01,8.733065128326416016e-01,9.042899608612060547e-01,8.931844830513000488e-01,9.448317289352416992e-01,9.261841177940368652e-01,9.264430403709411621e-01,9.069709181785583496e-01,9.379544258117675781e-01,9.268490076065063477e-01,9.784960746765136719e-01,8.830633759498596191e-01,8.833223581314086914e-01,8.638500571250915527e-01,8.948337435722351074e-01,8.837282061576843262e-01,9.353753924369812012e-01,8.864638805389404297e-01,8.867229223251342773e-01,8.672507405281066895e-01,8.982344269752502441e-01,8.871287703514099121e-01,9.387758970260620117e-01
9.292521476745605469e-01,8.955839872360229492e-01,8.691843748092651367e-01,8.955429792404174805e-01,8.744623064994812012e-01,8.769401311874389648e-01,9.448315501213073730e-01,9.111632704734802246e-01,8.847639560699462891e-01,9.111223816871643066e-01,8.900417089462280273e-01,8.925196528434753418e-01,9.999999403953552246e-01,9.663318395614624023e-01,9.399324059486389160e-01,9.662908911705017090e-01,9.452102184295654297e-01,9.476881623268127441e-01,9.378247261047363281e-01,9.041565656661987305e-01,8.777571320533752441e-01,9.041156768798828125e-01,8.830348253250122070e-01,8.855128288269042969e-01,9.231144785881042480e-01,8.894462585449218750e-01,8.630467057228088379e-01,8.894052505493164062e-01,8.683244585990905762e-01,8.708025217056274414e-01,9.209108352661132812e-01,8.872427344322204590e-01,8.608433008193969727e-01,8.872019052505493164e-01,8.661211133003234863e-01,8.685989975929260254e-01
8.955839872360229492e-01,9.292520284652709961e-01,8.742426633834838867e-01,9.042147397994995117e-01,8.762028217315673828e-01,8.771991729736328125e-01,9.111633896827697754e-01,9.448314309120178223e-01,8.898221254348754883e-01,9.197940230369567871e-01,8.917824625968933105e-01,8.927785158157348633e-01,9.663318395614624023e-01,9.999999403953552246e-01,9.449906945228576660e-01,9.749627709388732910e-01,9.469507932662963867e-01,9.479471445083618164e-01,9.041565656661987305e-01,9.378247261047363281e-01,8.828153014183044434e-01,9.127873182296752930e-01,8.847754597663879395e-01,8.857717514038085938e-01,8.894462585449218750e-01,9.231144785881042480e-01,8.681049942970275879e-01,8.980769515037536621e-01,8.700651526451110840e-01,8.710613846778869629e-01,8.872427344322204590e-01,9.209109544754028320e-01,8.659016489982604980e-01,8.958734869956970215e-01,8.678616285324096680e-01,8.688580393791198730e-01
8.691845536231994629e-01,8.742426633834838867e-01,9.292520284652709961e-01,8.674687147140502930e-01,8.595951795578002930e-01,8.577268123626708984e-01,8.847638368606567383e-01,8.898220658302307129e-01,9.448315501213073730e-01,8.830480575561523438e-01,8.751747012138366699e-01,8.733063936233520508e-01,9.399322271347045898e-01,9.449905157089233398e-01,1.000000119209289551e+00,9.382166266441345215e-01,9.303432106971740723e-01,9.284748435020446777e-01,8.777570128440856934e-01,8.828152418136596680e-01,9.378247857093811035e-01,8.760412931442260742e-01,8.681677579879760742e-01,8.662995696067810059e-01,8.630467653274536133e-01,8.681049942970275879e-01,9.231144785881042480e-01,8.613309860229492188e-01,8.534574508666992188e-01,8.515893220901489258e-01,8.608432412147521973e-01,8.659015297889709473e-01,9.209111332893371582e-01,8.591275215148925781e-01,8.512539863586425781e-01,8.493856191635131836e-01
8.955430984497070312e-01,9.042148590087890625e-01,8.674688339233398438e-01,9.292521476745605469e-01,8.746590018272399902e-01,8.887106776237487793e-01,9.111226797103881836e-01,9.197941422462463379e-01,8.830482959747314453e-01,9.448314309120178223e-01,8.902384042739868164e-01,9.042899608612060547e-01,9.662908911705017090e-01,9.749627709388732910e-01,9.382167458534240723e-01,1.000000000000000000e+00,9.454068541526794434e-01,9.594585895538330078e-01,9.041157364845275879e-01,9.127873182296752930e-01,8.760414123535156250e-01,9.378247261047363281e-01,8.832314610481262207e-01,8.972832560539245605e-01,8.894054889678955078e-01,8.980770111083984375e-01,8.613311052322387695e-01,9.231144785881042480e-01,8.685212135314941406e-01,8.825728893280029297e-01,8.872019052505493164e-01,8.958736062049865723e-01,8.591276407241821289e-01,9.209110140800476074e-01,8.663178086280822754e-01,8.803694844245910645e-01
8.744622468948364258e-01,8.762028217315673828e-01,8.595951795578002930e-01,8.746588230133056641e-01,9.292522072792053223e-01,8.776049017906188965e-01,8.900415897369384766e-01,8.917821645736694336e-01,8.751746416091918945e-01,8.902381658554077148e-01,9.448316097259521484e-01,8.931843638420104980e-01,9.452100396156311035e-01,9.469506144523620605e-01,9.303432106971740723e-01,9.454066753387451172e-01,1.000000119209289551e+00,9.483529329299926758e-01,8.830347657203674316e-01,8.847754001617431641e-01,8.681677579879760742e-01,8.832314014434814453e-01,9.378247261047363281e-01,8.861775398254394531e-01,8.683244585990905762e-01,8.700651526451110840e-01,8.534575104713439941e-01,8.685210347175598145e-01,9.231144785881042480e-01,8.714672923088073730e-01,8.661209940910339355e-01,8.678616285324096680e-01,8.512539863586425781e-01,8.663176298141479492e-01,9.209110140800476074e-01,8.692637681961059570e-01
8.769401311874389648e-01,8.771991133689880371e-01,8.577268123626708984e-01,8.887105584144592285e-01,8.776049613952636719e-01,9.292520284652709961e-01,8.925195336341857910e-01,8.927783966064453125e-01,8.733063936233520508e-01,9.042899012565612793e-01,8.931845426559448242e-01,9.448315501213073730e-01,9.476879835128784180e-01,9.479470252990722656e-01,9.284748435020446777e-01,9.594584703445434570e-01,9.483529329299926758e-01,1.000000238418579102e+00,8.855127096176147461e-01,8.857715725898742676e-01,8.662995696067810059e-01,8.972830772399902344e-01,8.861775398254394531e-01,9.378247857093811035e-01,8.708024621009826660e-01,8.710614442825317383e-01,8.515892624855041504e-01,8.825727105140686035e-01,8.714672923088073730e-01,9.231144785881042480e-01,8.685989379882812500e-01,8.688580393791198730e-01,8.493857383728027344e-01,8.803693652153015137e-01,8.692637681961059570e-01,9.209109544754028320e-01
9.275796413421630859e-01,8.939114809036254883e-01,8.675119876861572266e-01,8.938705325126647949e-01,8.727897405624389648e-01,8.752676844596862793e-01,9.784960150718688965e-01,9.448278546333312988e-01,9.184284806251525879e-01,9.447869658470153809e-01,9.237061738967895508e-01,9.261841177940368652e-01,9.378247261047363281e-01,9.041565656661987305e-01,8.777571916580200195e-01,9.041157364845275879e-01,8.830348849296569824e-01,8.855128884315490723e-01,1.000000000000000000e+00,9.663318991661071777e-01,9.399324059486389160e-01,9.662909507751464844e-01,9.452100992202758789e-01,9.476881027221679688e-01,9.311686158180236816e-01,8.975005745887756348e-01,8.711010217666625977e-01,8.974595665931701660e-01,8.763787150382995605e-01,8.788567781448364258e-01,9.360864758491516113e-01,9.024184942245483398e-01,8.760190010070800781e-01,9.023774266242980957e-01,8.812967538833618164e-01,8.837746977806091309e-01
8.939114809036254883e-01,9.275795817375183105e-01,8.725701570510864258e-01,9.025422334671020508e-01,8.745304346084594727e-01,8.755266070365905762e-01,9.448279142379760742e-01,9.784958958625793457e-01,9.234867095947265625e-01,9.534586071968078613e-01,9.254469275474548340e-01,9.264430403709411621e-01,9.041565656661987305e-01,9.378247261047363281e-01,8.828154206275939941e-01,9.127873182296752930e-01,8.847755789756774902e-01,8.857717514038085938e-01,9.663318991661071777e-01,9.999999403953552246e-01,9.449906349182128906e-01,9.749626517295837402e-01,9.469507932662963867e-01,9.479471445083618164e-01,8.975005745887756348e-01,9.311687350273132324e-01,8.761591315269470215e-01,9.061312079429626465e-01,8.781194090843200684e-01,8.791155815124511719e-01,9.024184346199035645e-01,9.360864758491516113e-01,8.810772895812988281e-01,9.110491871833801270e-01,8.830373287200927734e-01,8.840335607528686523e-01
8.675120472908020020e-01,8.725702762603759766e-01,9.275797605514526367e-01,8.657964468002319336e-01,8.579227924346923828e-01,8.560545444488525391e-01,9.184284210205078125e-01,9.234865903854370117e-01,9.784962534904479980e-01,9.167125821113586426e-01,9.088393449783325195e-01,9.069709181785583496e-01,8.777571320533752441e-01,8.828153014183044434e-01,9.378249645233154297e-01,8.760414123535156250e-01,8.681678771972656250e-01,8.662997484207153320e-01,9.399324059486389160e-01,9.449906349182128906e-01,1.000000238418579102e+00,9.382167458534240723e-01,9.303431510925292969e-01,9.284749627113342285e-01,8.711010813713073730e-01,8.761593103408813477e-01,9.311687350273132324e-01,8.693853020668029785e-01,8.615117669105529785e-01,8.596435189247131348e-01,8.760190010070800781e-01,8.810772895812988281e-01,9.360868334770202637e-01,8.743032813072204590e-01,8.664298057556152344e-01,8.645614385604858398e-01
8.938705325126647949e-01,9.025422334671020508e-01,8.657962679862976074e-01,9.275795817375183105e-01,8.729863166809082031e-01,8.870379924774169922e-01,9.447870254516601562e-01,9.534586071968078613e-01,9.167127609252929688e-01,9.784958958625793457e-01,9.239028692245483398e-01,9.379544258117675781e-01,9.041156768798828125e-01,9.127873182296752930e-01,8.760414719581604004e-01,9.378247261047363281e-01,8.832315802574157715e-01,8.972832560539245605e-01,9.662909507751464844e-01,9.749626517295837402e-01,9.382167458534240723e-01,9.999999403953552246e-01,9.454066753387451172e-01,9.594584107398986816e-01,8.974596858024597168e-01,9.061312675476074219e-01,8.693853020668029785e-01,9.311686158180236816e-01,8.765752911567687988e-01,8.906270861625671387e-01,9.023774266242980957e-01,9.110491871833801270e-01,8.743032813072204590e-01,9.360864758491516113e-01,8.814933300018310547e-01,8.955450057983398438e-01
8.727897405624389648e-01,8.745304346084594727e-01,8.579226136207580566e-01,8.729863166809082031e-01,9.275797605514526367e-01,8.759325742721557617e-01,9.237061142921447754e-01,9.254466891288757324e-01,9.088392257690429688e-01,9.239026904106140137e-01,9.784962534904479980e-01,9.268490076065063477e-01,8.830348253250122070e-01,8.847754597663879395e-01,8.681678771972656250e-01,8.832314610481262207e-01,9.378249049186706543e-01,8.861777186393737793e-01,9.452100992202758789e-01,9.469507932662963867e-01,9.303431510925292969e-01,9.454066753387451172e-01,1.000000119209289551e+00,9.483529329299926758e-01,8.763788342475891113e-01,8.781194686889648438e-01,8.615118861198425293e-01,8.765752911567687988e-01,9.311687350273132324e-01,8.795216083526611328e-01,8.812965750694274902e-01,8.830373287200927734e-01,8.664297461509704590e-01,8.814933300018310547e-01,9.360866546630859375e-01,8.844394683837890625e-01
8.752676844596862793e-01,8.755267262458801270e-01,8.560545444488525391e-01,8.870382905006408691e-01,8.759325742721557617e-01,9.275797605514526367e-01,9.261841773986816406e-01,9.264430403709411621e-01,9.069708585739135742e-01,9.379544258117675781e-01,9.268490672111511230e-01,9.784960746765136719e-01,8.855128288269042969e-01,8.857717514038085938e-01,8.662997484207153320e-01,8.972832560539245605e-01,8.861777186393737793e-01,9.378249049186706543e-01,9.476881027221679688e-01,9.479471445083618164e-01,9.284749627113342285e-01,9.594584107398986816e-01,9.483529329299926758e-01,1.000000119209289551e+00,8.788567781448364258e-01,8.791157007217407227e-01,8.596435189247131348e-01,8.906270861625671387e-01,8.795216083526611328e-01,9.311687946319580078e-01,8.837746977806091309e-01,8.840336799621582031e-01,8.645614981651306152e-01,8.955451250076293945e-01,8.844394683837890625e-01,9.360866546630859375e-01
9.149826169013977051e-01,8.813143968582153320e-01,8.549149632453918457e-01,8.812735676765441895e-01,8.601927757263183594e-01,8.626706600189208984e-01,9.353754520416259766e-01,9.017072319984436035e-01,8.753077983856201172e-01,9.016662836074829102e-01,8.805856108665466309e-01,8.830633759498596191e-01,9.231144785881042480e-01,8.894462585449218750e-01,8.630469441413879395e-01,8.894054889678955078e-01,8.683246374130249023e-01,8.708026409149169922e-01,9.311686158180236816e-01,8.975005745887756348e-01,8.711010813713073730e-01,8.974596858024597168e-01,8.763788342475891113e-01,8.788567781448364258e-01,9.999999403953552246e-01,9.663318395614624023e-01,9.399322867393493652e-01,9.662907719612121582e-01,9.452100396156311035e-01,9.476879835128784180e-01,9.314960241317749023e-01,8.978279232978820801e-01,8.714284896850585938e-01,8.977870345115661621e-01,8.767062425613403320e-01,8.791841864585876465e-01
8.813143968582153320e-01,9.149825572967529297e-01,8.599732518196105957e-01,8.899451494216918945e-01,8.619334101676940918e-01,8.629297018051147461e-01,9.017072319984436035e-01,9.353753328323364258e-01,8.803660273551940918e-01,9.103378653526306152e-01,8.823261857032775879e-01,8.833223581314086914e-01,8.894462585449218750e-01,9.231144785881042480e-01,8.681051731109619141e-01,8.980770111083984375e-01,8.700653314590454102e-01,8.710615634918212891e-01,8.975005745887756348e-01,9.311687350273132324e-01,8.761593103408813477e-01,9.061312675476074219e-01,8.781194686889648438e-01,8.791157007217407227e-01,9.663318395614624023e-01,9.999999403953552246e-01,9.449906349182128906e-01,9.749624729156494141e-01,9.469506144523620605e-01,9.479469656944274902e-01,8.978279232978820801e-01,9.314960241317749023e-01,8.764867782592773438e-01,9.064587950706481934e-01,8.784468173980712891e-01,8.794430494308471680e-01
8.549149632453918457e-01,8.599732518196105957e-01,9.149826169013977051e-01,8.531991243362426758e-01,8.453257083892822266e-01,8.434574007987976074e-01,8.753077983856201172e-01,8.803658485412597656e-01,9.353754520416259766e-01,8.735918998718261719e-01,8.657186031341552734e-01,8.638500571250915527e-01,8.630467057228088379e-01,8.681049942970275879e-01,9.231145977973937988e-01,8.613311052322387695e-01,8.534576892852783203e-01,8.515893816947937012e-01,8.711010217666625977e-01,8.761591315269470215e-01,9.311687350273132324e-01,8.693853020668029785e-01,8.615118861198425293e-01,8.596435189247131348e-01,9.399322867393493652e-01,9.449906349182128906e-01,1.000000119209289551e+00,9.382165074348449707e-01,9.303430318832397461e-01,9.284746646881103516e-01,8.714283108711242676e-01,8.764867186546325684e-01,9.314962029457092285e-01,8.697127103805541992e-01,8.618392348289489746e-01,8.599708676338195801e-01
8.812736868858337402e-01,8.899452090263366699e-01,8.531992435455322266e-01,9.149827361106872559e-01,8.603894114494323730e-01,8.744410872459411621e-01,9.016663432121276855e-01,9.103380441665649414e-01,8.735921382904052734e-01,9.353753924369812012e-01,8.807823061943054199e-01,8.948339223861694336e-01,8.894053697586059570e-01,8.980771303176879883e-01,8.613312840461730957e-01,9.231145977973937988e-01,8.685213923454284668e-01,8.825730681419372559e-01,8.974597454071044922e-01,9.061313867568969727e-01,8.693854808807373047e-01,9.311687946319580078e-01,8.765754699707031250e-01,8.906272053718566895e-01,9.662909507751464844e-01,9.749626517295837402e-01,9.382166862487792969e-01,9.999999403953552246e-01,9.454066753387451172e-01,9.594584107398986816e-01,8.977869749069213867e-01,9.064588546752929688e-01,8.697128891944885254e-01,9.314962029457092285e-01,8.769028782844543457e-01,8.909546136856079102e-01
8.601928353309631348e-01,8.619334697723388672e-01,8.453257679939270020e-01,8.603894114494323730e-01,9.149829149246215820e-01,8.633356094360351562e-01,8.805855512619018555e-01,8.823261260986328125e-01,8.657186031341552734e-01,8.807820677757263184e-01,9.353757500648498535e-01,8.837283849716186523e-01,8.683246374130249023e-01,8.700652718544006348e-01,8.534577488899230957e-01,8.685213923454284668e-01,9.231147766113281250e-01,8.714675307273864746e-01,8.763788938522338867e-01,8.781195878982543945e-01,8.615119457244873047e-01,8.765754699707031250e-01,9.311688542366027832e-01,8.795217275619506836e-01,9.452101588249206543e-01,9.469507932662963867e-01,9.303432106971740723e-01,9.454066753387451172e-01,1.000000000000000000e+00,9.483529329299926758e-01,8.767061829566955566e-01,8.784468770027160645e-01,8.618394136428833008e-01,8.769029378890991211e-01,9.314963817596435547e-01,8.798490166664123535e-01
8.626707792282104492e-01,8.629297614097595215e-01,8.434575796127319336e-01,8.744412660598754883e-01,8.633357286453247070e-01,9.149827361106872559e-01,8.830635547637939453e-01,8.833225369453430176e-01,8.638502955436706543e-01,8.948339223861694336e-01,8.837285637855529785e-01,9.353755712509155273e-01,8.708027005195617676e-01,8.710615634918212891e-01,8.515895605087280273e-01,8.825730681419372559e-01,8.714675307273864746e-01,9.231147766113281250e-01,8.788568973541259766e-01,8.791157603263854980e-01,8.596436381340026855e-01,8.906272053718566895e-01,8.795217275619506836e-01,9.311689734458923340e-01,9.476881027221679688e-01,9.479471445083618164e-01,9.284748435020446777e-01,9.594584107398986816e-01,9.483529329299926758e-01,1.000000119209289551e+00,8.791843056678771973e-01,8.794431686401367188e-01,8.599710464477539062e-01,8.909547328948974609e-01,8.798490762710571289e-01,9.314962029457092285e-01
9.153085350990295410e-01,8.816404342651367188e-01,8.552409410476684570e-01,8.815994858741760254e-01,8.605186939239501953e-01,8.629966378211975098e-01,9.387758970260620117e-01,9.051076173782348633e-01,8.787081837654113770e-01,9.050666689872741699e-01,8.839860558509826660e-01,8.864638805389404297e-01,9.209108352661132812e-01,8.872427344322204590e-01,8.608434200286865234e-01,8.872019052505493164e-01,8.661211133003234863e-01,8.685991168022155762e-01,9.360864758491516113e-01,9.024184346199035645e-01,8.760190010070800781e-01,9.023774266242980957e-01,8.812965750694274902e-01,8.837746977806091309e-01,9.314960241317749023e-01,8.978279232978820801e-01,8.714283108711242676e-01,8.977867960929870605e-01,8.767060637474060059e-01,8.791841268539428711e-01,9.999996423721313477e-01,9.663317203521728516e-01,9.399322271347045898e-01,9.662908911705017090e-01,9.452099204063415527e-01,9.476878643035888672e-01
8.816404938697814941e-01,9.153085947036743164e-01,8.602992296218872070e-01,8.902712464332580566e-01,8.622595667839050293e-01,8.632556200027465820e-01,9.051077365875244141e-01,9.387758970260620117e-01,8.837665915489196777e-01,9.137384891510009766e-01,8.857267498970031738e-01,8.867229223251342773e-01,8.872427344322204590e-01,9.209109544754028320e-01,8.659016489982604980e-01,8.958736062049865723e-01,8.678618073463439941e-01,8.688581585884094238e-01,9.024184942245483398e-01,9.360864758491516113e-01,8.810772895812988281e-01,9.110491871833801270e-01,8.830373287200927734e-01,8.840336799621582031e-01,8.978279232978820801e-01,9.314960241317749023e-01,8.764867186546325684e-01,9.064586758613586426e-01,8.784466981887817383e-01,8.794430494308471680e-01,9.663317203521728516e-01,9.999999403953552246e-01,9.449905157089233398e-01,9.749624729156494141e-01,9.469506740570068359e-01,9.479469656944274902e-01
